exp_time,servo_time,baseline_time,sync_time,offset
5.0067901611328125e-06,1769294556.0073946,1769294556.0073946,,
0.10007810592651367,1769294556.1075177,1769294556.1075177,,
0.2001054286956787,1769294556.207595,1769294556.207595,,
0.30007171630859375,1769294556.3076115,1769294556.3076115,,
0.4000518321990967,1769294556.4076416,1769294556.4076416,,
0.5001010894775391,1769294556.507741,1769294556.507741,,
0.6000833511352539,1769294556.6077733,1769294556.6077733,,
0.7000796794891357,1769294556.7078197,1769294556.7078197,,
0.8000600337982178,1769294556.8078501,1769294556.8078501,,
0.9000399112701416,1769294556.90788,1769294556.90788,,
1.0000746250152588,1769294557.0079648,1769294557.0079648,,
1.1000723838806152,1769294557.1080127,1769294557.1080127,,
1.2000811100006104,1769294557.2080715,1769294557.2080715,,
1.3000783920288086,1769294557.3081188,1769294557.3081188,,
1.4000508785247803,1769294557.4081414,1769294557.4081414,,
1.5000393390655518,1769294557.50818,1769294557.50818,,
1.6000676155090332,1769294557.6082582,1769294557.6082582,,
1.7000415325164795,1769294557.7082822,1769294557.7082822,,
1.8000471591949463,1769294557.808338,1769294557.808338,,
1.900073766708374,1769294557.9084146,1769294557.9084146,,
2.000070571899414,1769294558.0084615,1769294558.0084615,,
2.100078821182251,1769294558.1085198,1769294558.1085198,,
2.200042963027954,1769294558.208534,1769294558.208534,,
2.300065040588379,1769294558.3086061,1769294558.3086061,,
2.4000394344329834,1769294558.4086306,1769294558.4086306,,
2.500072479248047,1769294558.5087137,1769294558.5087137,,
2.6000874042510986,1769294558.6087787,1769294558.6087787,,
2.7000718116760254,1769294558.7088132,1769294558.7088132,,
2.8000659942626953,1769294558.8088574,1769294558.8088574,,
2.9000284671783447,1769294558.90887,1769294558.90887,,
3.000079870223999,1769294559.0089715,1769294559.0089715,,
3.100048065185547,1769294559.1089897,1769294559.1089897,,
3.2000815868377686,1769294559.2090733,1769294559.2090733,,
3.3000729084014893,1769294559.3091147,1769294559.3091147,,
3.4000658988952637,1769294559.4091578,1769294559.4091578,,
3.5000429153442383,1769294559.5091848,1769294559.5091848,,
3.6000783443450928,1769294559.6092703,1769294559.6092703,,
3.7000463008880615,1769294559.7092884,1769294559.7092884,,
3.8000333309173584,1769294559.8093255,1769294559.8093255,,
3.9000794887542725,1769294559.9094217,1769294559.9094217,,
4.000042676925659,1769294560.009435,1769294560.009435,,
4.1000916957855225,1769294560.109534,1769294560.109534,,
4.200048923492432,1769294560.2095413,1769294560.2095413,,
4.300030708312988,1769294560.3095732,1769294560.3095732,,
4.400068521499634,1769294560.409661,1769294560.409661,,
4.500035047531128,1769294560.5096776,1769294560.5096776,,
4.600070953369141,1769294560.6097636,1769294560.6097636,,
4.700058221817017,1769294560.709801,1769294560.709801,,
4.800076484680176,1769294560.8098693,1769294560.8098693,,
4.900076866149902,1769294560.9099197,1769294560.9099197,,
5.000041484832764,1769294561.0099344,1769294561.0099344,,
5.100160837173462,1769294561.1101038,1769294561.1101038,,
5.200072526931763,1769294561.2100656,1769294561.2100656,,
5.300047397613525,1769294561.3100905,1769294561.3100905,,
5.400031089782715,1769294561.4101243,1769294561.4101243,,
5.500067710876465,1769294561.510211,1769294561.510211,,
5.6000449657440186,1769294561.6102383,1769294561.6102383,,
5.700087070465088,1769294561.7103305,1769294561.7103305,,
5.800060033798218,1769294561.8103535,1769294561.8103535,,
5.900051832199097,1769294561.9103954,1769294561.9103954,,
6.000087261199951,1769294562.0104809,1769294562.0104809,,
6.1000471115112305,1769294562.1104908,1769294562.1104908,,
6.200080871582031,1769294562.2105746,1769294562.2105746,,
6.300070285797119,1769294562.310614,1769294562.310614,,
6.4000608921051025,1769294562.4106548,1769294562.4106548,,
6.500025033950806,1769294562.510669,1769294562.510669,,
6.600080251693726,1769294562.6107743,1769294562.6107743,,
6.700047016143799,1769294562.710791,1769294562.710791,,
6.800072431564331,1769294562.8108666,1769294562.8108666,,
6.900068283081055,1769294562.9109125,1769294562.9109125,,
7.000073671340942,1769294563.010968,1769294563.010968,,
7.100070476531982,1769294563.1110148,1769294563.1110148,,
7.200043439865112,1769294563.2110379,1769294563.2110379,,
7.300076961517334,1769294563.3111215,1769294563.3111215,,
7.400082111358643,1769294563.4111767,1769294563.4111767,,
7.500058889389038,1769294563.5112035,1769294563.5112035,,
7.600020885467529,1769294563.6112156,1769294563.6112156,,
7.7000732421875,1769294563.711318,1769294563.711318,,
7.800062894821167,1769294563.8113577,1769294563.8113577,,
7.9000372886657715,1769294563.9113822,1769294563.9113822,,
8.00002408027649,1769294564.011419,1769294564.011419,,
8.100058317184448,1769294564.1115034,1769294564.1115034,,
8.20003867149353,1769294564.2115338,1769294564.2115338,,
8.300066709518433,1769294564.311612,1769294564.311612,,
8.400071620941162,1769294564.4116669,1769294564.4116669,,
8.500077724456787,1769294564.511723,1769294564.511723,,
8.600067138671875,1769294564.6117625,1769294564.6117625,,
8.700066804885864,1769294564.7118123,1769294564.7118123,,
8.800065994262695,1769294564.8118615,1769294564.8118615,,
8.900076627731323,1769294564.9119222,1769294564.9119222,,
9.000067472457886,1769294565.0119631,1769294565.0119631,,
9.100067615509033,1769294565.1120133,1769294565.1120133,,
9.200043439865112,1769294565.2120392,1769294565.2120392,,
9.300018548965454,1769294565.3120644,1769294565.3120644,,
9.40006709098816,1769294565.412163,1769294565.412163,,
9.500071287155151,1769294565.5122173,1769294565.5122173,,
9.600067615509033,1769294565.6122637,1769294565.6122637,,
9.700063467025757,1769294565.7123096,1769294565.7123096,,
9.80007266998291,1769294565.8123689,1769294565.8123689,,
