exp_time,servo_time,baseline_time,sync_time,offset
4.291534423828125e-06,1769276470.7958858,1769276470.7958858,,
0.10003519058227539,1769276470.8959467,1769276470.8959467,,
0.20006608963012695,1769276470.9960077,1769276470.9960077,,
0.30003833770751953,1769276471.09601,1769276471.09601,,
0.40007472038269043,1769276471.1960764,1769276471.1960764,,
0.5000488758087158,1769276471.2960806,1769276471.2960806,,
0.6000533103942871,1769276471.396115,1769276471.396115,,
0.7000949382781982,1769276471.4961867,1769276471.4961867,,
0.8000838756561279,1769276471.5962057,1769276471.5962057,,
0.9000768661499023,1769276471.6962287,1769276471.6962287,,
1.0000765323638916,1769276471.7962584,1769276471.7962584,,
1.1000850200653076,1769276471.896297,1769276471.896297,,
1.2000885009765625,1769276471.9963305,1769276471.9963305,,
1.3000950813293457,1769276472.0963671,1769276472.0963671,,
1.400092601776123,1769276472.1963947,1769276472.1963947,,
1.5000841617584229,1769276472.2964163,1769276472.2964163,,
1.6000502109527588,1769276472.3964124,1769276472.3964124,,
1.700026512145996,1769276472.4964187,1769276472.4964187,,
1.8000576496124268,1769276472.59648,1769276472.59648,,
1.900036334991455,1769276472.6964886,1769276472.6964886,,
2.0000874996185303,1769276472.7965698,1769276472.7965698,,
2.1000888347625732,1769276472.8966012,1769276472.8966012,,
2.2000913619995117,1769276472.9966338,1769276472.9966338,,
2.3000850677490234,1769276473.0966575,1769276473.0966575,,
2.4000895023345947,1769276473.196692,1769276473.196692,,
2.500096321105957,1769276473.2967288,1769276473.2967288,,
2.6000850200653076,1769276473.3967476,1769276473.3967476,,
2.7000927925109863,1769276473.4967854,1769276473.4967854,,
2.8000919818878174,1769276473.5968146,1769276473.5968146,,
2.9000906944274902,1769276473.6968434,1769276473.6968434,,
3.0000698566436768,1769276473.7968526,1769276473.7968526,,
3.100090265274048,1769276473.896903,1769276473.896903,,
3.2000889778137207,1769276473.9969318,1769276473.9969318,,
3.3000733852386475,1769276474.0969462,1769276474.0969462,,
3.4000539779663086,1769276474.1969569,1769276474.1969569,,
3.500025987625122,1769276474.296959,1769276474.296959,,
3.6000640392303467,1769276474.397027,1769276474.397027,,
3.7000391483306885,1769276474.4970322,1769276474.4970322,,
3.8000643253326416,1769276474.5970874,1769276474.5970874,,
3.9000446796417236,1769276474.6970978,1769276474.6970978,,
4.000020503997803,1769276474.7971036,1769276474.7971036,,
4.10008978843689,1769276474.897203,1769276474.897203,,
4.20009446144104,1769276474.9972377,1769276474.9972377,,
4.300079584121704,1769276475.0972528,1769276475.0972528,,
4.400023698806763,1769276475.197227,1769276475.197227,,
4.500052452087402,1769276475.2972858,1769276475.2972858,,
4.600034952163696,1769276475.3972983,1769276475.3972983,,
4.700063467025757,1769276475.497357,1769276475.497357,,
4.8000452518463135,1769276475.5973687,1769276475.5973687,,
4.900014638900757,1769276475.6973681,1769276475.6973681,,
5.000062465667725,1769276475.7037404,1769276475.797446,5.000062465667725,-17.8397376537323
5.100036144256592,1769276475.710108,1769276475.8974497,,
5.200071573257446,1769276475.7164795,1769276475.9975152,,
5.300092697143555,1769276475.72285,1769276476.0975664,,
5.40009331703186,1769276475.7292194,1769276476.197597,,
5.500079154968262,1769276475.7355878,1769276476.297613,,
5.600092887878418,1769276475.741958,1769276476.3976567,,
5.700088262557983,1769276475.7483268,1769276476.497682,,
5.800080060958862,1769276475.7546954,1769276476.597704,,
5.9000654220581055,1769276475.7610638,1769276476.6977193,,
6.000042676925659,1769276475.7674315,1769276476.7977266,,
6.100019693374634,1769276475.7737992,1769276476.8977337,,
6.200059175491333,1769276475.780171,1769276476.9978032,,
6.300029516220093,1769276475.7865384,1769276477.0978036,,
6.400097846984863,1769276475.792912,1769276477.197902,,
6.500067949295044,1769276475.7992795,1769276477.297902,,
6.600049257278442,1769276475.8056476,1769276477.3979135,,
6.700067043304443,1769276475.812018,1769276477.4979613,,
6.800086259841919,1769276475.8183885,1769276477.5980105,,
6.900087594985962,1769276475.8247578,1769276477.698042,,
7.000083684921265,1769276475.831127,1769276477.798068,,
7.100071668624878,1769276475.8374953,1769276477.898086,,
7.200083494186401,1769276475.8438654,1769276477.998128,,
7.30008602142334,1769276475.8502347,1769276478.0981605,,
7.40001916885376,1769276475.8565998,1769276478.1981237,,
