exp_time,servo_time,baseline_time,sync_time,offset
2.86102294921875e-06,1769296931.956737,1769296931.956737,,
0.10010480880737305,1769296932.056889,1769296932.056889,,
0.20006155967712402,1769296932.1568959,1769296932.1568959,,
0.300032377243042,1769296932.2569168,1769296932.2569168,,
0.4000692367553711,1769296932.3570037,1769296932.3570037,,
0.50003981590271,1769296932.4570243,1769296932.4570243,,
0.6000354290008545,1769296932.55707,1769296932.55707,,
0.7000563144683838,1769296932.657141,1769296932.657141,,
0.8000471591949463,1769296932.757182,1769296932.757182,,
0.9000625610351562,1769296932.8572474,1769296932.8572474,,
1.0000371932983398,1769296932.957272,1769296932.957272,,
1.1000170707702637,1769296933.057302,1769296933.057302,,
1.2000551223754883,1769296933.15739,1769296933.15739,,
1.300032377243042,1769296933.2574174,1769296933.2574174,,
1.4000625610351562,1769296933.3574977,1769296933.3574977,,
1.5001029968261719,1769296933.4575882,1769296933.4575882,,
1.6000888347625732,1769296933.557624,1769296933.557624,,
1.7000925540924072,1769296933.657678,1769296933.657678,,
1.8000879287719727,1769296933.7577233,1769296933.7577233,,
1.900089979171753,1769296933.8577754,1769296933.8577754,,
2.0000956058502197,1769296933.9578311,1769296933.9578311,,
2.100095510482788,1769296934.057881,1769296934.057881,,
2.2000892162323,1769296934.157925,1769296934.157925,,
2.3000364303588867,1769296934.2579222,1769296934.2579222,,
2.400068998336792,1769296934.3580048,1769296934.3580048,,
2.5000503063201904,1769296934.4580362,1769296934.4580362,,
2.6000423431396484,1769296934.5580783,1769296934.5580783,,
2.700058937072754,1769296934.658145,1769296934.658145,,
2.800089120864868,1769296934.7582252,1769296934.7582252,,
2.9000861644744873,1769296934.8582723,1769296934.8582723,,
3.0000884532928467,1769296934.9583247,1769296934.9583247,,
3.100095748901367,1769296935.058382,1769296935.058382,,
3.2000925540924072,1769296935.158429,1769296935.158429,,
3.3000717163085938,1769296935.2584581,1769296935.2584581,,
3.400090217590332,1769296935.3585267,1769296935.3585267,,
3.5000863075256348,1769296935.4585729,1769296935.4585729,,
3.6000852584838867,1769296935.558622,1769296935.558622,,
3.700018882751465,1769296935.6586056,1769296935.6586056,,
3.8000574111938477,1769296935.7586942,1769296935.7586942,,
3.9000282287597656,1769296935.858715,1769296935.858715,,
4.000063896179199,1769296935.9588008,1769296935.9588008,,
4.100041389465332,1769296936.0588284,1769296936.0588284,,
4.2000274658203125,1769296936.1588645,1769296936.1588645,,
4.3000569343566895,1769296936.258944,1769296936.258944,,
4.4000349044799805,1769296936.358972,1769296936.358972,,
4.500062465667725,1769296936.4590497,1769296936.4590497,,
4.600043296813965,1769296936.5590806,1769296936.5590806,,
4.700021982192993,1769296936.6591094,1769296936.6591094,,
4.800060272216797,1769296936.7591977,1769296936.7591977,,
4.900027275085449,1769296936.8592148,1769296936.8592148,,
5.000063896179199,1769296936.73658,1769296936.9593015,5.000063896179199,-17.882489681243896
5.100045442581177,1769296936.6140125,1769296937.059333,,
5.200021982192993,1769296936.4914513,1769296937.1593597,,
5.300049066543579,1769296936.368828,1769296937.2594368,,
5.4000325202941895,1769296936.2462585,1769296937.3594704,,
5.500061511993408,1769296936.123633,1769296937.4595494,,
5.60004186630249,1769296936.0010672,1769296937.5595798,,
5.700071811676025,1769296935.8784406,1769296937.6596599,,
5.800053596496582,1769296935.755873,1769296937.7596917,,
5.900026559829712,1769296935.6333163,1769296937.8597147,,
6.000073671340942,1769296935.5106685,1769296937.959812,,
6.100042343139648,1769296935.388117,1769296938.0598307,,
6.20001745223999,1769296935.2655575,1769296938.1598558,,
6.300045967102051,1769296935.1429327,1769296938.2599344,,
6.400022983551025,1769296935.020371,1769296938.3599615,,
6.5000622272491455,1769296934.897733,1769296938.4600508,,
6.600046396255493,1769296934.7751625,1769296938.560085,,
6.700014114379883,1769296934.652612,1769296938.6601028,,
6.800044059753418,1769296934.5299854,1769296938.7601829,,
6.900028705596924,1769296934.4074142,1769296938.8602176,,
7.000063419342041,1769296934.2847817,1769296938.9603024,,
7.100045680999756,1769296934.1622136,1769296939.0603347,,
7.200014591217041,1769296934.0396616,1769296939.1603537,,
7.300049066543579,1769296933.9170294,1769296939.2604382,,
7.400028228759766,1769296933.794465,1769296939.3604674,,
7.50006628036499,1769296933.6718285,1769296939.4605556,,
7.600050926208496,1769296933.5492573,1769296939.5605903,,
7.700023889541626,1769296933.4267006,1769296939.6606133,,
7.800079584121704,1769296933.3040423,1769296939.760719,,
7.900081396102905,1769296933.1814501,1769296939.860771,,
8.000076293945312,1769296933.0588665,1769296939.960816,,
8.100090026855469,1769296932.9362597,1769296940.0608797,,
8.200087547302246,1769296932.8136728,1769296940.1609273,,
8.300094842910767,1769296932.691074,1769296940.2609847,,
8.400086402893066,1769296932.5684943,1769296940.3610263,,
8.500087022781372,1769296932.4459035,1769296940.461077,,
8.600056171417236,1769296932.3233514,1769296940.5610962,,
8.700032711029053,1769296932.2007902,1769296940.6611228,,
8.800070524215698,1769296932.0781538,1769296940.7612107,,
8.900043249130249,1769296931.9555974,1769296940.8612335,,
9.00002408027649,1769296931.833031,1769296940.9612644,,
9.100054740905762,1769296931.7104034,1769296941.061345,,
9.200038433074951,1769296931.5878334,1769296941.1613789,,
9.300007820129395,1769296931.465281,1769296941.2613983,,
9.400051593780518,1769296931.3426373,1769296941.3614922,,
9.500017404556274,1769296931.2200892,1769296941.461508,,
9.600059270858765,1769296931.0974479,1769296941.5616,,
9.700037002563477,1769296930.9748852,1769296941.6616278,,
9.80000925064087,1769296930.8523293,1769296941.76165,,
