exp_time,servo_time,baseline_time,sync_time,offset
3.814697265625e-06,1769296749.829234,1769296749.829234,,
0.10003280639648438,1769296749.929313,1769296749.929313,,
0.20006179809570312,1769296750.029392,1769296750.029392,,
0.30005359649658203,1769296750.1294339,1769296750.1294339,,
0.4000692367553711,1769296750.2294996,1769296750.2294996,,
0.5000455379486084,1769296750.329526,1769296750.329526,,
0.600078821182251,1769296750.4296093,1769296750.4296093,,
0.7000560760498047,1769296750.5296366,1769296750.5296366,,
0.8000359535217285,1769296750.6296666,1769296750.6296666,,
0.9000687599182129,1769296750.7297494,1769296750.7297494,,
1.000051498413086,1769296750.8297822,1769296750.8297822,,
1.1000175476074219,1769296750.9297984,1769296750.9297984,,
1.2000718116760254,1769296751.0299027,1769296751.0299027,,
1.3000195026397705,1769296751.1299005,1769296751.1299005,,
1.400057077407837,1769296751.229988,1769296751.229988,,
1.5000274181365967,1769296751.3300085,1769296751.3300085,,
1.6000893115997314,1769296751.4301205,1769296751.4301205,,
1.7003729343414307,1769296751.5304542,1769296751.5304542,,
1.800072431564331,1769296751.6302035,1769296751.6302035,,
1.900094985961914,1769296751.730276,1769296751.730276,,
2.000096321105957,1769296751.8303275,1769296751.8303275,,
2.1000983715057373,1769296751.9303796,1769296751.9303796,,
2.200091600418091,1769296752.030423,1769296752.030423,,
2.3000948429107666,1769296752.1304762,1769296752.1304762,,
2.4000935554504395,1769296752.230525,1769296752.230525,,
2.500084161758423,1769296752.3305657,1769296752.3305657,,
2.6000566482543945,1769296752.4305882,1769296752.4305882,,
2.7000300884246826,1769296752.5306118,1769296752.5306118,,
2.800067901611328,1769296752.6306996,1769296752.6306996,,
2.9000420570373535,1769296752.7307239,1769296752.7307239,,
3.000013589859009,1769296752.8307455,1769296752.8307455,,
3.1000497341156006,1769296752.9308317,1769296752.9308317,,
3.200028419494629,1769296753.0308604,1769296753.0308604,,
3.3000688552856445,1769296753.130951,1769296753.130951,,
3.4000861644744873,1769296753.2310183,1769296753.2310183,,
3.5000784397125244,1769296753.3310606,1769296753.3310606,,
3.600083589553833,1769296753.4311159,1769296753.4311159,,
3.7000842094421387,1769296753.5311666,1769296753.5311666,,
3.8000688552856445,1769296753.6312013,1769296753.6312013,,
3.9000914096832275,1769296753.731274,1769296753.731274,,
4.000082969665527,1769296753.8313155,1769296753.8313155,,
4.100039958953857,1769296753.9313226,1769296753.9313226,,
4.200064659118652,1769296754.0313973,1769296754.0313973,,
4.300050973892212,1769296754.1314337,1769296754.1314337,,
4.400020599365234,1769296754.2314534,1769296754.2314534,,
4.500061273574829,1769296754.3315442,1769296754.3315442,,
4.6000306606292725,1769296754.4315636,1769296754.4315636,,
4.700091123580933,1769296754.5316741,1769296754.5316741,,
4.800074100494385,1769296754.6317072,1769296754.6317072,,
4.900089740753174,1769296754.731773,1769296754.731773,,
5.000066041946411,1769296754.70214,1769296754.8317993,5.000066041946411,-17.888386011123657
5.100027084350586,1769296754.6725118,1769296754.9318104,,
5.200059652328491,1769296754.6428623,1769296755.031893,,
5.3000383377075195,1769296754.6132288,1769296755.1319218,,
5.400061368942261,1769296754.5835822,1769296755.2319949,,
5.500048637390137,1769296754.5539463,1769296755.3320322,,
5.600015640258789,1769296754.5243163,1769296755.4320493,,
5.700052499771118,1769296754.4946656,1769296755.5321362,,
5.800035715103149,1769296754.465031,1769296755.6321695,,
5.900059700012207,1769296754.435384,1769296755.7322435,,
6.000044345855713,1769296754.4057488,1769296755.8322783,,
6.1000142097473145,1769296754.376118,1769296755.9322982,,
6.200056791305542,1769296754.3464656,1769296756.0323908,,
6.3000335693359375,1769296754.3168328,1769296756.1324177,,
6.4000654220581055,1769296754.2871835,1769296756.2324996,,
6.500039100646973,1769296754.2575517,1769296756.3325233,,
6.600018501281738,1769296754.2279181,1769296756.4325528,,
6.700058698654175,1769296754.1982665,1769296756.532643,,
6.800016403198242,1769296754.1686394,1769296756.6326509,,
6.900052070617676,1769296754.1389892,1769296756.7327366,,
7.000028133392334,1769296754.1093566,1769296756.8327627,,
7.100057601928711,1769296754.079708,1769296756.9328423,,
7.200042247772217,1769296754.050073,1769296757.032877,,
7.3000147342681885,1769296754.0204413,1769296757.1328995,,
7.400052309036255,1769296753.9907904,1769296757.2329872,,
7.5000574588775635,1769296753.9611492,1769296757.3330424,,
7.600064039230347,1769296753.9315076,1769296757.433099,,
7.7000651359558105,1769296753.9018676,1769296757.5331502,,
7.800065994262695,1769296753.8722277,1769296757.6332011,,
7.900064706802368,1769296753.8425884,1769296757.73325,,
8.000067949295044,1769296753.8129478,1769296757.8333032,,
8.10006833076477,1769296753.7833078,1769296757.9333537,,
8.200067043304443,1769296753.7536685,1769296758.0334024,,
8.30006456375122,1769296753.7240295,1769296758.13345,,
8.40005874633789,1769296753.6943915,1769296758.2334943,,
8.500058889389038,1769296753.6647518,1769296758.3335445,,
8.60005807876587,1769296753.6351123,1769296758.4335938,,
8.700064659118652,1769296753.6054707,1769296758.5336504,,
8.80005693435669,1769296753.5758333,1769296758.6336927,,
8.900061845779419,1769296753.5461922,1769296758.7337477,,
9.000062704086304,1769296753.5165522,1769296758.8337986,,
9.100067853927612,1769296753.486911,1769296758.9338539,,
9.200061082839966,1769296753.4572732,1769296759.0338972,,
9.300064325332642,1769296753.4276326,1769296759.1339505,,
9.4000244140625,1769296753.3980048,1769296759.2339606,,
9.500061273574829,1769296753.368354,1769296759.3340476,,
9.60005807876587,1769296753.3387153,1769296759.4340944,,
9.70006251335144,1769296753.3090742,1769296759.534149,,
