exp_time,servo_time,baseline_time,sync_time,offset
2.6226043701171875e-06,1769293039.448557,1769293039.448557,,
0.10004591941833496,1769293039.5486503,1769293039.5486503,,
0.20006084442138672,1769293039.6487153,1769293039.6487153,,
0.30002880096435547,1769293039.7487333,1769293039.7487333,,
0.4000670909881592,1769293039.8488216,1769293039.8488216,,
0.5000429153442383,1769293039.9488475,1769293039.9488475,,
0.60007643699646,1769293040.0489311,1769293040.0489311,,
0.7000484466552734,1769293040.1489532,1769293040.1489532,,
0.8000228404998779,1769293040.2489777,1769293040.2489777,,
0.9000594615936279,1769293040.3490644,1769293040.3490644,,
1.0000355243682861,1769293040.4490905,1769293040.4490905,,
1.1000704765319824,1769293040.5491755,1769293040.5491755,,
1.2000732421875,1769293040.6492283,1769293040.6492283,,
1.3000733852386475,1769293040.7492785,1769293040.7492785,,
1.4000282287597656,1769293040.8492835,1769293040.8492835,,
1.500065565109253,1769293040.9493709,1769293040.9493709,,
1.600074052810669,1769293041.0494294,1769293041.0494294,,
1.700075626373291,1769293041.149481,1769293041.149481,,
1.8000524044036865,1769293041.249508,1769293041.249508,,
1.9000356197357178,1769293041.3495412,1769293041.3495412,,
2.0000195503234863,1769293041.4495752,1769293041.4495752,,
2.1000607013702393,1769293041.5496664,1769293041.5496664,,
2.200035333633423,1769293041.649691,1769293041.649691,,
2.300069570541382,1769293041.7497754,1769293041.7497754,,
2.400047779083252,1769293041.8498037,1769293041.8498037,,
2.500074625015259,1769293041.9498806,1769293041.9498806,,
2.600059986114502,1769293042.049916,1769293042.049916,,
2.7000346183776855,1769293042.1499407,1769293042.1499407,,
2.800069808959961,1769293042.250026,1769293042.250026,,
2.9000465869903564,1769293042.3500528,1769293042.3500528,,
3.000072717666626,1769293042.450129,1769293042.450129,,
3.100057363510132,1769293042.5501637,1769293042.5501637,,
3.2000324726104736,1769293042.650189,1769293042.650189,,
3.300072431564331,1769293042.750279,1769293042.750279,,
3.400073289871216,1769293042.8503299,1769293042.8503299,,
3.5000734329223633,1769293042.95038,1769293042.95038,,
3.6000711917877197,1769293043.050428,1769293043.050428,,
3.70007061958313,1769293043.1504774,1769293043.1504774,,
3.8000712394714355,1769293043.250528,1769293043.250528,,
3.9000699520111084,1769293043.3505769,1769293043.3505769,,
4.000068664550781,1769293043.4506257,1769293043.4506257,,
4.1000518798828125,1769293043.550659,1769293043.550659,,
4.200023889541626,1769293043.650681,1769293043.650681,,
4.300062894821167,1769293043.75077,1769293043.75077,,
4.400037050247192,1769293043.8507943,1769293043.8507943,,
4.500077962875366,1769293043.9508853,1769293043.9508853,,
4.60004734992981,1769293044.0509048,1769293044.0509048,,
4.7000250816345215,1769293044.1509326,1769293044.1509326,,
4.80005955696106,1769293044.251017,1769293044.251017,,
4.9000327587127686,1769293044.3510404,1769293044.3510404,,
5.000070571899414,1769293044.4511282,1769293044.4511282,,
5.100052833557129,1769293044.5511606,1769293044.5511606,,
5.200019598007202,1769293044.6511774,1769293044.6511774,,
5.300058603286743,1769293044.7512665,1769293044.7512665,,
5.400030612945557,1769293044.8512886,1769293044.8512886,,
5.500069856643677,1769293044.9513779,1769293044.9513779,,
5.600053787231445,1769293045.0514119,1769293045.0514119,,
5.700017213821411,1769293045.1514254,1769293045.1514254,,
5.800061225891113,1769293045.2515194,1769293045.2515194,,
5.900031328201294,1769293045.3515396,1769293045.3515396,,
6.000076055526733,1769293045.4516344,1769293045.4516344,,
6.100050687789917,1769293045.551659,1769293045.551659,,
