exp_time,servo_time,baseline_time,sync_time,offset
5.7220458984375e-06,1768693746.8707278,1768693746.8707278,,
0.10011577606201172,1768693746.9708679,1768693746.9708679,,
0.20008516311645508,1768693747.0708673,1768693747.0708673,,
0.30007338523864746,1768693747.1708856,1768693747.1708856,,
0.4000732898712158,1768693747.2709155,1768693747.2709155,,
0.5000755786895752,1768693747.3709478,1768693747.3709478,,
0.6000778675079346,1768693747.4709802,1768693747.4709802,,
0.700075626373291,1768693747.571008,1768693747.571008,,
0.8003263473510742,1768693747.6712887,1768693747.6712887,,
0.9000797271728516,1768693747.7710721,1768693747.7710721,,
1.0000786781311035,1768693747.8711011,1768693747.8711011,,
1.1000747680664062,1768693747.9711273,1768693747.9711273,,
1.2000823020935059,1768693748.0711648,1768693748.0711648,,
1.3000776767730713,1768693748.1711903,1768693748.1711903,,
1.4000744819641113,1768693748.271217,1768693748.271217,,
1.5001029968261719,1768693748.3712757,1768693748.3712757,,
1.6000769138336182,1768693748.4712796,1768693748.4712796,,
1.7000813484191895,1768693748.571314,1768693748.571314,,
1.8000764846801758,1768693748.6713393,1768693748.6713393,,
1.9000792503356934,1768693748.771372,1768693748.771372,,
2.0001022815704346,1768693748.8714252,1768693748.8714252,,
2.10007643699646,1768693748.9714293,1768693748.9714293,,
2.200080633163452,1768693749.0714636,1768693749.0714636,,
2.300096273422241,1768693749.1715093,1768693749.1715093,,
2.4003243446350098,1768693749.2717674,1768693749.2717674,,
2.500074625015259,1768693749.3715477,1768693749.3715477,,
2.6000773906707764,1768693749.4715805,1768693749.4715805,,
2.7000696659088135,1768693749.5716028,1768693749.5716028,,
2.8000712394714355,1768693749.6716344,1768693749.6716344,,
2.9000697135925293,1768693749.771663,1768693749.771663,,
3.000075101852417,1768693749.8716984,1768693749.8716984,,
3.100078582763672,1768693749.971732,1768693749.971732,,
3.200070858001709,1768693750.0717542,1768693750.0717542,,
3.300083637237549,1768693750.171797,1768693750.171797,,
3.400071382522583,1768693750.2718148,1768693750.2718148,,
3.5000741481781006,1768693750.3718476,1768693750.3718476,,
3.600071430206299,1768693750.471875,1768693750.471875,,
3.700070858001709,1768693750.5719044,1768693750.5719044,,
3.800100803375244,1768693750.6719644,1768693750.6719644,,
3.9000847339630127,1768693750.7719784,1768693750.7719784,,
4.000096797943115,1768693750.8720205,1768693750.8720205,,
4.100068807601929,1768693750.9720225,1768693750.9720225,,
4.200073719024658,1768693751.0720575,1768693751.0720575,,
4.3000688552856445,1768693751.1720827,1768693751.1720827,,
4.400073289871216,1768693751.2721171,1768693751.2721171,,
4.500074148178101,1768693751.372148,1768693751.372148,,
4.600073575973511,1768693751.4721775,1768693751.4721775,,
4.700071573257446,1768693751.5722055,1768693751.5722055,,
4.800360918045044,1768693751.672525,1768693751.672525,,
4.900069713592529,1768693751.7722635,1768693751.7722635,,
5.000070571899414,1768693751.7784073,1768693751.8722944,5.000070571899414,-17.883102893829346
5.100072145462036,1768693751.7845511,1768693751.972326,,
5.2000885009765625,1768693751.790696,1768693752.0723724,,
5.300083875656128,1768693751.7968392,1768693752.1723979,,
5.4000725746154785,1768693751.8029823,1768693752.2724166,,
5.500067710876465,1768693751.8091257,1768693752.3724418,,
5.600068092346191,1768693751.8152695,1768693752.4724722,,
5.700068235397339,1768693751.821413,1768693752.5725024,,
5.800073146820068,1768693751.827557,1768693752.6725373,,
5.900073051452637,1768693751.8337007,1768693752.7725673,,
6.000068426132202,1768693751.839844,1768693752.8725927,,
6.100112199783325,1768693751.8459904,1768693752.9726665,,
6.200076341629028,1768693751.8521318,1768693753.0726607,,
6.300070524215698,1768693751.8582752,1768693753.172685,,
6.400073766708374,1768693751.864419,1768693753.2727182,,
6.500072240829468,1768693751.8705626,1768693753.3727467,,
6.600073575973511,1768693751.8767064,1768693753.472778,,
6.700074911117554,1768693751.8828502,1768693753.5728095,,
6.800072193145752,1768693751.8889937,1768693753.6728368,,
6.900070905685425,1768693751.8951373,1768693753.7728655,,
7.0000762939453125,1768693751.9012814,1768693753.872901,,
7.10008692741394,1768693751.9074256,1768693753.9729416,,
7.200084209442139,1768693751.9135692,1768693754.072969,,
7.300072193145752,1768693751.919712,1768693754.172987,,
7.400070428848267,1768693751.9258556,1768693754.2730153,,
7.5000669956207275,1768693751.9319992,1768693754.3730419,,
7.600073575973511,1768693751.9381433,1768693754.4730785,,
7.700069427490234,1768693751.9442866,1768693754.5731044,,
7.800067901611328,1768693751.9504302,1768693754.673133,,
7.900070667266846,1768693751.956574,1768693754.7731657,,
8.000076055526733,1768693751.962718,1768693754.8732011,,
8.100064516067505,1768693751.9688609,1768693754.9732196,,
8.200069665908813,1768693751.975005,1768693755.0732548,,
8.300063371658325,1768693751.9811482,1768693755.1732786,,
8.40006947517395,1768693751.9872923,1768693755.2733147,,
8.500062465667725,1768693751.9934356,1768693755.3733377,,
8.600066661834717,1768693751.9995797,1768693755.473372,,
8.700067520141602,1768693752.0057235,1768693755.573403,,
8.800081253051758,1768693752.011868,1768693755.6734467,,
8.900069952011108,1768693752.018011,1768693755.7734654,,
9.000079154968262,1768693752.0241554,1768693755.8735046,,
9.100069522857666,1768693752.0302985,1768693755.973525,,
9.200069189071655,1768693752.036442,1768693756.0735548,,
9.300090789794922,1768693752.042587,1768693756.1736064,,
9.400074243545532,1768693752.0487297,1768693756.27362,,
9.50006914138794,1768693752.054873,1768693756.3736448,,
9.600069522857666,1768693752.0610168,1768693756.4736753,,
9.70006775856018,1768693752.0671604,1768693756.5737035,,
9.80007553100586,1768693752.0733044,1768693756.6737413,,
9.900096654891968,1768693752.0794494,1768693756.7737925,,
10.000063419342041,1768693752.085591,1768693756.8737893,,
10.100067138671875,1768693752.091735,1768693756.973823,,
10.20007872581482,1768693752.0978792,1768693757.0738647,,
10.300069332122803,1768693752.1040223,1768693757.1738853,,
10.400068521499634,1768693752.1101658,1768693757.2739146,,
10.50007176399231,1768693752.1163096,1768693757.3739479,,
10.600068807601929,1768693752.1224532,1768693757.473975,,
10.700064182281494,1768693752.1285965,1768693757.5740004,,
10.80007553100586,1768693752.1347408,1768693757.6740417,,
10.900069236755371,1768693752.1408842,1768693757.7740655,,
11.000092267990112,1768693752.1470292,1768693757.8741186,,
11.100064516067505,1768693752.153171,1768693757.9741209,,
11.200068712234497,1768693752.159315,1768693758.074155,,
11.300094604492188,1768693752.1654603,1768693758.174211,,
11.400092124938965,1768693752.171604,1768693758.2742386,,
11.500065803527832,1768693752.177746,1768693758.3742423,,
11.600078582763672,1768693752.1838906,1768693758.4742851,,
11.700094938278198,1768693752.1900353,1768693758.5743315,,
11.800081491470337,1768693752.1961782,1768693758.674348,,
11.900062322616577,1768693752.2023206,1768693758.774359,,
12.000063419342041,1768693752.2084644,1768693758.8743901,,
12.10006594657898,1768693752.2146082,1768693758.9744227,,
12.200063228607178,1768693752.2207518,1768693759.07445,,
12.300068855285645,1768693752.2268958,1768693759.1744857,,
12.400065660476685,1768693752.2330394,1768693759.2745125,,
12.500066995620728,1768693752.2391832,1768693759.374544,,
12.600088596343994,1768693752.2453282,1768693759.4745955,,
12.700064659118652,1768693752.2514703,1768693759.5746017,,
12.800077438354492,1768693752.2576149,1768693759.6746445,,
12.900084018707275,1768693752.263759,1768693759.774681,,
13.000079870223999,1768693752.2699022,1768693759.874707,,
13.10009241104126,1768693752.2760468,1768693759.9747496,,
