exp_time,servo_time,baseline_time,sync_time,offset
5.9604644775390625e-06,1768697201.3893547,1768697201.3893547,,
0.10036349296569824,1768697201.4897423,1768697201.4897423,,
0.2003164291381836,1768697201.5897253,1768697201.5897253,,
0.3003993034362793,1768697201.6898382,1768697201.6898382,,
0.4003565311431885,1768697201.7898254,1768697201.7898254,,
0.5003328323364258,1768697201.8898318,1768697201.8898318,,
0.6003575325012207,1768697201.9898865,1768697201.9898865,,
0.7001116275787354,1768697202.0896707,1768697202.0896707,,
0.8004410266876221,1768697202.19003,1768697202.19003,,
0.9003589153289795,1768697202.289978,1768697202.289978,,
1.0003645420074463,1768697202.3900137,1768697202.3900137,,
1.1003780364990234,1768697202.4900572,1768697202.4900572,,
1.2004139423370361,1768697202.5901232,1768697202.5901232,,
1.3001370429992676,1768697202.689876,1768697202.689876,,
1.400355577468872,1768697202.7901247,1768697202.7901247,,
1.500342607498169,1768697202.8901417,1768697202.8901417,,
1.6003549098968506,1768697202.990184,1768697202.990184,,
1.7001123428344727,1768697203.0899715,1768697203.0899715,,
1.800523281097412,1768697203.1904125,1768697203.1904125,,
1.9003472328186035,1768697203.2902665,1768697203.2902665,,
2.0003533363342285,1768697203.3903027,1768697203.3903027,,
2.1001644134521484,1768697203.4901438,1768697203.4901438,,
2.200096845626831,1768697203.5901062,1768697203.5901062,,
2.3001184463500977,1768697203.690158,1768697203.690158,,
2.400355100631714,1768697203.7904246,1768697203.7904246,,
2.500152587890625,1768697203.890252,1768697203.890252,,
2.6003735065460205,1768697203.990503,1768697203.990503,,
2.700350046157837,1768697204.0905097,1768697204.0905097,,
2.8003711700439453,1768697204.1905608,1768697204.1905608,,
2.9003560543060303,1768697204.2905757,1768697204.2905757,,
3.000082015991211,1768697204.3903315,1768697204.3903315,,
3.1003665924072266,1768697204.4906461,1768697204.4906461,,
3.2001616954803467,1768697204.5904713,1768697204.5904713,,
3.3003714084625244,1768697204.690711,1768697204.690711,,
3.4005134105682373,1768697204.790883,1768697204.790883,,
3.5004403591156006,1768697204.89084,1768697204.89084,,
3.60040020942688,1768697204.99083,1768697204.99083,,
3.7003722190856934,1768697205.090832,1768697205.090832,,
3.8003666400909424,1768697205.1908565,1768697205.1908565,,
3.9003841876983643,1768697205.290904,1768697205.290904,,
4.000375270843506,1768697205.3909252,1768697205.3909252,,
4.100374221801758,1768697205.4909542,1768697205.4909542,,
4.200437068939209,1768697205.591047,1768697205.591047,,
4.300348997116089,1768697205.690989,1768697205.690989,,
4.4003801345825195,1768697205.7910502,1768697205.7910502,,
4.500380039215088,1768697205.8910801,1768697205.8910801,,
4.600371837615967,1768697205.991102,1768697205.991102,,
4.700366973876953,1768697206.0911272,1768697206.0911272,,
4.800362825393677,1768697206.191153,1768697206.191153,,
4.900360345840454,1768697206.2911806,1768697206.2911806,,
5.00036883354187,1768697206.240961,1768697206.3912191,5.00036883354187,-17.886256217956543
5.100093126296997,1768697206.1908844,1768697206.4909732,,
5.200357913970947,1768697206.1405363,1768697206.591268,,
5.300093173980713,1768697206.090454,1768697206.6910331,,
5.400352239608765,1768697206.040109,1768697206.7913222,,
5.500093698501587,1768697205.9900236,1768697206.8910937,,
5.600395679473877,1768697205.9396567,1768697206.9914258,,
5.700094699859619,1768697205.8895926,1768697207.0911546,,
5.800390720367432,1768697205.8392289,1768697207.1914806,,
5.900248050689697,1768697205.7890854,1768697207.291368,,
6.000423908233643,1768697205.738782,1768697207.391574,,
6.1003851890563965,1768697205.6885862,1768697207.4915652,,
6.20038628578186,1768697205.6383705,1768697207.5915964,,
6.300368785858154,1768697205.588164,1768697207.691609,,
6.400115251541138,1768697205.5380762,1768697207.7913854,,
6.500460863113403,1768697205.4876873,1768697207.891761,,
6.6003804206848145,1768697205.4375126,1768697207.9917107,,
6.700396537780762,1768697205.3872893,1768697208.0917568,,
6.800096273422241,1768697205.337225,1768697208.1914864,,
6.9001288414001465,1768697205.2869935,1768697208.291549,,
7.00035548210144,1768697205.2366645,1768697208.3918056,,
7.100356101989746,1768697205.186449,1768697208.4918363,,
7.200135946273804,1768697205.1363444,1768697208.5916462,,
7.300139665603638,1768697205.0861275,1768697208.69168,,
7.400120735168457,1768697205.0359218,1768697208.791691,,
7.500396490097046,1768697204.9855683,1768697208.8919969,,
7.600480556488037,1768697204.9353108,1768697208.992111,,
7.700382947921753,1768697204.8851447,1768697209.0920434,,
7.800369501113892,1768697204.8349364,1768697209.19206,,
7.9003612995147705,1768697204.7847254,1768697209.2920818,,
8.000076532363892,1768697204.7346532,1768697209.3918269,,
8.100412845611572,1768697204.6842692,1768697209.4921932,,
8.20012354850769,1768697204.6341994,1768697209.5919337,,
8.300129175186157,1768697204.5839815,1768697209.6919694,,
8.400344133377075,1768697204.5336585,1768697209.7922144,,
8.500337600708008,1768697204.4834466,1768697209.892238,,
8.600361108779907,1768697204.4332197,1768697209.9922915,,
8.700324773788452,1768697204.3830228,1768697210.0922852,,
8.800374507904053,1768697204.3327827,1768697210.192365,,
8.90046763420105,1768697204.2825208,1768697210.292488,,
9.000236988067627,1768697204.2324214,1768697210.3922875,,
9.100378036499023,1768697204.1821353,1768697210.4924586,,
9.200363397598267,1768697204.1319275,1768697210.592474,,
9.30035138130188,1768697204.0817184,1768697210.692492,,
9.400347232818604,1768697204.0315053,1768697210.792518,,
9.500319480895996,1768697203.9813042,1768697210.8925202,,
9.600347518920898,1768697203.9310749,1768697210.9925783,,
9.700357675552368,1768697203.8808546,1768697211.0926185,,
9.800360441207886,1768697203.8306382,1768697211.1926513,,
