exp_time,servo_time,baseline_time,sync_time,offset
5.4836273193359375e-06,1769262405.4269607,1769262405.4269607,,
0.10037922859191895,1769262405.5273645,1769262405.5273645,,
0.20037531852722168,1769262405.6273906,1769262405.6273906,,
0.30036425590515137,1769262405.7274096,1769262405.7274096,,
0.40034937858581543,1769262405.8274248,1769262405.8274248,,
0.5003533363342285,1769262405.9274588,1769262405.9274588,,
0.600102424621582,1769262406.027238,1769262406.027238,,
0.7005469799041748,1769262406.1277125,1769262406.1277125,,
0.8004026412963867,1769262406.2275982,1769262406.2275982,,
0.9001219272613525,1769262406.3273473,1769262406.3273473,,
1.0003743171691895,1769262406.4276297,1769262406.4276297,,
1.100372314453125,1769262406.5276577,1769262406.5276577,,
1.2000768184661865,1769262406.627392,1769262406.627392,,
1.3000719547271729,1769262406.7274172,1769262406.7274172,,
1.4000797271728516,1769262406.827455,1769262406.827455,,
1.5000770092010498,1769262406.9274824,1769262406.9274824,,
1.6000699996948242,1769262407.0275054,1769262407.0275054,,
1.7000758647918701,1769262407.1275413,1769262407.1275413,,
1.8003513813018799,1769262407.2278469,1769262407.2278469,,
1.9000740051269531,1769262407.3275993,1769262407.3275993,,
2.0000672340393066,1769262407.4276226,1769262407.4276226,,
2.100066900253296,1769262407.5276523,1769262407.5276523,,
2.200068950653076,1769262407.6276844,1769262407.6276844,,
2.3000807762145996,1769262407.7277262,1769262407.7277262,,
2.4000802040100098,1769262407.8277557,1769262407.8277557,,
2.500072717666626,1769262407.9277782,1769262407.9277782,,
2.6000688076019287,1769262408.0278044,1769262408.0278044,,
2.7000732421875,1769262408.1278389,1769262408.1278389,,
2.8006789684295654,1769262408.2284749,1769262408.2284749,,
2.900082588195801,1769262408.3279083,1769262408.3279083,,
3.0004913806915283,1769262408.428347,1769262408.428347,,
3.100348949432373,1769262408.5282347,1769262408.5282347,,
3.200132131576538,1769262408.628048,1769262408.628048,,
3.3001320362091064,1769262408.728078,1769262408.728078,,
3.400365114212036,1769262408.828341,1769262408.828341,,
3.5003998279571533,1769262408.9284058,1769262408.9284058,,
3.60037899017334,1769262409.028415,1769262409.028415,,
3.700075149536133,1769262409.128141,1769262409.128141,,
3.800065279006958,1769262409.228161,1769262409.228161,,
3.9000630378723145,1769262409.328189,1769262409.328189,,
4.000346422195435,1769262409.4285023,1769262409.4285023,,
4.100461006164551,1769262409.528647,1769262409.528647,,
4.200480222702026,1769262409.6286962,1769262409.6286962,,
4.300345182418823,1769262409.7285912,1769262409.7285912,,
4.400338649749756,1769262409.8286147,1769262409.8286147,,
4.500331878662109,1769262409.928638,1769262409.928638,,
4.600337743759155,1769262410.028674,1769262410.028674,,
4.700494766235352,1769262410.128861,1769262410.128861,,
4.800726652145386,1769262410.2291229,1769262410.2291229,,
4.900391340255737,1769262410.3288174,1769262410.3288174,,
5.000128746032715,1769262410.3647213,1769262410.4285846,5.000128746032715,-17.886956214904785
5.10007119178772,1769262410.4006991,1769262410.528557,,
5.200089693069458,1769262410.4367042,1769262410.6286056,,
5.300350666046143,1769262410.4727967,1769262410.7288966,,
5.400418519973755,1769262410.5088196,1769262410.8289945,,
5.500350475311279,1769262410.5447936,1769262410.9289565,,
5.600105047225952,1769262410.5807037,1769262411.0287411,,
5.700076103210449,1769262410.6166918,1769262411.1287422,,
5.800072431564331,1769262410.652689,1769262411.2287686,,
5.900062322616577,1769262410.6886837,1769262411.3287885,,
6.000061750411987,1769262410.724682,1769262411.428818,,
6.100076913833618,1769262410.760686,1769262411.5288632,,
6.200080633163452,1769262410.7966857,1769262411.628897,,
6.300091743469238,1769262410.832688,1769262411.728938,,
6.400092840194702,1769262410.868687,1769262411.8289692,,
6.500346422195435,1769262410.9047766,1769262411.9292529,,
6.600348949432373,1769262410.9407759,1769262412.0292854,,
6.700647592544556,1769262410.9768817,1769262412.129614,,
6.800356864929199,1769262411.0127754,1769262412.2293532,,
6.900353193283081,1769262411.0487726,1769262412.3293796,,
7.000346899032593,1769262411.0847688,1769262412.4294033,,
7.100354194641113,1769262411.1207697,1769262412.5294406,,
7.2000892162323,1769262411.1566727,1769262412.6292055,,
7.300136566162109,1769262411.1926882,1769262412.7292829,,
7.400094032287598,1769262411.2286713,1769262412.8292704,,
7.5003578662872314,1769262411.2647648,1769262412.9295642,,
7.600379705429077,1769262411.300771,1769262413.029616,,
7.700537204742432,1769262411.336826,1769262413.1298037,,
7.800110340118408,1769262411.372671,1769262413.2294066,,
7.9000632762908936,1769262411.4086523,1769262413.3293896,,
8.00033974647522,1769262411.4447503,1769262413.429696,,
8.10007119178772,1769262411.480652,1769262413.5294573,,
8.200079441070557,1769262411.5166535,1769262413.6294956,,
8.300361156463623,1769262411.5527534,1769262413.7298074,,
8.400357723236084,1769262411.5887506,1769262413.829834,,
8.500494718551636,1769262411.6247983,1769262413.930001,,
8.600068092346191,1769262411.660643,1769262414.0296042,,
8.70006537437439,1769262411.6966405,1769262414.1296315,,
8.800087928771973,1769262411.7326472,1769262414.229684,,
8.900063276290894,1769262411.7686367,1769262414.3296895,,
9.000072479248047,1769262411.8046384,1769262414.4297287,,
9.100085258483887,1769262411.8406415,1769262414.5297716,,
9.200067281723022,1769262411.8766334,1769262414.6297836,,
9.300075054168701,1769262411.9126346,1769262414.7298214,,
9.4003586769104,1769262411.9487352,1769262414.830135,,
9.500369787216187,1769262411.9847376,1769262414.9301763,,
9.600347757339478,1769262412.020728,1769262415.0301843,,
9.700475454330444,1769262412.0567725,1769262415.130342,,
9.80046820640564,1769262412.0927684,1769262415.2303648,,
