exp_time,servo_time,baseline_time,sync_time,offset
5.245208740234375e-06,1769262040.8857217,1769262040.8857217,,
0.10010361671447754,1769262040.98585,1769262040.98585,,
0.2001020908355713,1769262041.0858786,1769262041.0858786,,
0.30011916160583496,1769262041.1859257,1769262041.1859257,,
0.4000895023345947,1769262041.285926,1769262041.285926,,
0.5000879764556885,1769262041.3859546,1769262041.3859546,,
0.6000881195068359,1769262041.4859848,1769262041.4859848,,
0.7000823020935059,1769262041.586009,1769262041.586009,,
0.8003809452056885,1769262041.6863377,1769262041.6863377,,
0.9000992774963379,1769262041.7860858,1769262041.7860858,,
1.000091314315796,1769262041.886108,1769262041.886108,,
1.1000761985778809,1769262041.9861228,1769262041.9861228,,
1.2000744342803955,1769262042.0861511,1769262042.0861511,,
1.3003559112548828,1769262042.1864626,1769262042.1864626,,
1.40035080909729,1769262042.2864876,1769262042.2864876,,
1.5003669261932373,1769262042.3865337,1769262042.3865337,,
1.6003708839416504,1769262042.4865677,1769262042.4865677,,
1.7001597881317139,1769262042.5863867,1769262042.5863867,,
1.8000731468200684,1769262042.68633,1769262042.68633,,
1.900205135345459,1769262042.786492,1769262042.786492,,
2.000086784362793,1769262042.8864038,1769262042.8864038,,
2.1000723838806152,1769262042.9864194,1769262042.9864194,,
2.200073480606079,1769262043.0864506,1769262043.0864506,,
2.300097942352295,1769262043.186505,1769262043.186505,,
2.4000933170318604,1769262043.2865305,1769262043.2865305,,
2.5005910396575928,1769262043.3870583,1769262043.3870583,,
2.6000897884368896,1769262043.4865868,1769262043.4865868,,
2.7000973224639893,1769262043.5866244,1769262043.5866244,,
2.800072431564331,1769262043.6866295,1769262043.6866295,,
2.9001305103302,1769262043.7867177,1769262043.7867177,,
3.000087261199951,1769262043.8867044,1769262043.8867044,,
3.1000924110412598,1769262043.9867396,1769262043.9867396,,
3.2000746726989746,1769262044.086752,1769262044.086752,,
3.3001139163970947,1769262044.1868212,1769262044.1868212,,
3.4000978469848633,1769262044.2868352,1769262044.2868352,,
3.500089645385742,1769262044.386857,1769262044.386857,,
3.6007275581359863,1769262044.4875252,1769262044.4875252,,
3.7000925540924072,1769262044.58692,1769262044.58692,,
3.800067186355591,1769262044.6869247,1769262044.6869247,,
3.9000914096832275,1769262044.786979,1769262044.786979,,
4.000097036361694,1769262044.8870146,1769262044.8870146,,
4.100074052810669,1769262044.9870217,1769262044.9870217,,
4.200090408325195,1769262045.087068,1769262045.087068,,
4.300109148025513,1769262045.1871169,1769262045.1871169,,
4.400120258331299,1769262045.287158,1769262045.287158,,
4.500093460083008,1769262045.3871613,1769262045.3871613,,
4.600356817245483,1769262045.4874547,1769262045.4874547,,
4.7001051902771,1769262045.587233,1769262045.587233,,
4.800084829330444,1769262045.6872427,1769262045.6872427,,
4.900098562240601,1769262045.7872865,1769262045.7872865,,
5.000196695327759,1769262045.7402008,1769262045.8874147,5.000196695327759,-17.71861481666565
5.1577088832855225,1769262045.6661074,1769262046.044974,,
5.200069427490234,1769262045.646181,1769262046.0873473,,
5.300080299377441,1769262045.5991364,1769262046.1873882,,
5.400073528289795,1769262045.5520997,1769262046.2874115,,
5.500095367431641,1769262045.5050497,1769262046.3874633,,
5.6000730991363525,1769262045.4580204,1769262046.487471,,
5.700070381164551,1769262045.410982,1769262046.5874984,,
5.800069332122803,1769262045.3639426,1769262046.6875274,,
5.900069952011108,1769262045.3169026,1769262046.787558,,
6.0000903606414795,1769262045.2698534,1769262046.8876085,,
6.100069761276245,1769262045.2228234,1769262046.987618,,
6.200064420700073,1769262045.1757863,1769262047.0876427,,
6.3000688552856445,1769262045.1287444,1769262047.1876771,,
6.40007472038269,1769262045.081702,1769262047.287713,,
6.500073671340942,1769262045.0346627,1769262047.387742,,
6.600367784500122,1769262044.9874847,1769262047.4880662,,
6.700098037719727,1769262044.9405718,1769262047.5878263,,
6.800067186355591,1769262044.8935466,1769262047.6878254,,
6.900076866149902,1769262044.8465023,1769262047.7878652,,
7.0000693798065186,1769262044.7994661,1769262047.8878877,,
7.1000707149505615,1769262044.7524257,1769262047.987919,,
7.200109004974365,1769262044.705368,1769262048.0879874,,
7.300106763839722,1769262044.6583295,1769262048.1880152,,
7.4001243114471436,1769262044.6112814,1769262048.2880628,,
7.500393867492676,1769262044.5641148,1769262048.3883624,,
7.600229978561401,1769262044.517152,1769262048.4882286,,
7.700073957443237,1769262044.4701858,1769262048.5881026,,
7.800067186355591,1769262044.423149,1769262048.6881258,,
7.900064706802368,1769262044.3761106,1769262048.7881534,,
8.00027871131897,1769262044.3289702,1769262048.8883975,,
8.100069046020508,1769262044.2820292,1769262048.9882178,,
8.200074195861816,1769262044.234987,1769262049.088253,,
8.300090789794922,1769262044.1879394,1769262049.1882997,,
8.400081157684326,1769262044.1409042,1769262049.28832,,
8.500311613082886,1769262044.093756,1769262049.3885806,,
8.60008955001831,1769262044.0468206,1769262049.4883885,,
8.700092077255249,1769262043.9997797,1769262049.588421,,
8.80008578300476,1769262043.952743,1769262049.6884449,,
8.900087833404541,1769262043.9057024,1769262049.788477,,
9.000109910964966,1769262043.8586524,1769262049.888529,,
9.10009503364563,1769262043.8116195,1769262049.9885442,,
9.200095176696777,1769262043.7645798,1769262050.0885744,,
9.300106763839722,1769262043.7175345,1769262050.188616,,
9.400066375732422,1769262043.6705139,1769262050.2886057,,
9.500105857849121,1769262043.6234555,1769262050.3886752,,
9.600358724594116,1769262043.5762968,1769262050.4889581,,
9.700126886367798,1769262043.5293663,1769262050.5887563,,
9.800390005111694,1769262043.4822028,1769262050.6890495,,
