exp_time,servo_time,baseline_time,sync_time,offset
3.337860107421875e-06,1769261858.5814185,1769261858.5814185,,
0.10013341903686523,1769261858.6815786,1769261858.6815786,,
0.20007824897766113,1769261858.7815535,1769261858.7815535,,
0.3001363277435303,1769261858.8816416,1769261858.8816416,,
0.4004096984863281,1769261858.981945,1769261858.981945,,
0.5001392364501953,1769261859.0817044,1769261859.0817044,,
0.6003921031951904,1769261859.1819873,1769261859.1819873,,
0.7005243301391602,1769261859.2821496,1769261859.2821496,,
0.8000936508178711,1769261859.3817487,1769261859.3817487,,
0.9000916481018066,1769261859.4817767,1769261859.4817767,,
1.0000836849212646,1769261859.5817988,1769261859.5817988,,
1.100093126296997,1769261859.6818383,1769261859.6818383,,
1.2000889778137207,1769261859.7818642,1769261859.7818642,,
1.3000857830047607,1769261859.881891,1769261859.881891,,
1.4003221988677979,1769261859.9821575,1769261859.9821575,,
1.5000941753387451,1769261860.0819595,1769261860.0819595,,
1.600099802017212,1769261860.1819952,1769261860.1819952,,
1.7000999450683594,1769261860.2820253,1769261860.2820253,,
1.8001015186309814,1769261860.382057,1769261860.382057,,
1.9000811576843262,1769261860.4820666,1769261860.4820666,,
2.0000946521759033,1769261860.5821102,1769261860.5821102,,
2.100098133087158,1769261860.6821437,1769261860.6821437,,
2.2001142501831055,1769261860.7821898,1769261860.7821898,,
2.3000733852386475,1769261860.882179,1769261860.882179,,
2.4001150131225586,1769261860.9822507,1769261860.9822507,,
2.5001463890075684,1769261861.082312,1769261861.082312,,
2.600105047225952,1769261861.1823008,1769261861.1823008,,
2.700075387954712,1769261861.2823012,1769261861.2823012,,
2.8000845909118652,1769261861.3823404,1769261861.3823404,,
2.9000961780548096,1769261861.482382,1769261861.482382,,
3.000114679336548,1769261861.5824306,1769261861.5824306,,
3.1000895500183105,1769261861.6824355,1769261861.6824355,,
3.200092077255249,1769261861.782468,1769261861.782468,,
3.30008602142334,1769261861.882492,1769261861.882492,,
3.4003829956054688,1769261861.982819,1769261861.982819,,
3.500380754470825,1769261862.0828469,1769261862.0828469,,
3.6003952026367188,1769261862.1828914,1769261862.1828914,,
3.700390100479126,1769261862.2829163,1769261862.2829163,,
3.8001484870910645,1769261862.3827047,1769261862.3827047,,
3.9000988006591797,1769261862.482685,1769261862.482685,,
4.000078439712524,1769261862.5826948,1769261862.5826948,,
4.100111961364746,1769261862.6827583,1769261862.6827583,,
4.200389862060547,1769261862.7830663,1769261862.7830663,,
4.300086498260498,1769261862.8827927,1769261862.8827927,,
4.400083303451538,1769261862.9828196,1769261862.9828196,,
4.5000739097595215,1769261863.0828402,1769261863.0828402,,
4.600083589553833,1769261863.18288,1769261863.18288,,
4.700071096420288,1769261863.2828975,1769261863.2828975,,
4.800068140029907,1769261863.3829246,1769261863.3829246,,
4.900071620941162,1769261863.482958,1769261863.482958,,
5.000086307525635,1769261863.3042142,1769261863.5830028,5.000086307525635,-17.6981418132782
5.223625183105469,1769261862.9047108,1769261863.8066087,,
5.22362756729126,1769261862.9047065,1769261863.806611,,
5.300070285797119,1769261862.7680898,1769261863.8830767,,
5.400068521499634,1769261862.5893753,1769261863.983105,,
5.500075817108154,1769261862.4106445,1769261864.0831423,,
5.600072145462036,1769261862.2319334,1769261864.1831686,,
5.7000732421875,1769261862.0532136,1769261864.2831998,,
5.800079822540283,1769261861.874484,1769261864.3832364,,
5.900070905685425,1769261861.6957824,1769261864.4832575,,
6.00007700920105,1769261861.5170538,1769261864.5832937,,
6.100071668624878,1769261861.3383458,1769261864.6833184,,
6.200071573257446,1769261861.1596282,1769261864.7833483,,
6.300070762634277,1769261860.980912,1769261864.8833776,,
6.400070905685425,1769261860.802194,1769261864.9834077,,
6.50007700920105,1769261860.6234655,1769261865.0834439,,
6.600066661834717,1769261860.4447663,1769261865.1834636,,
6.700066328048706,1769261860.2660491,1769261865.2834933,,
6.8001015186309814,1769261860.0872686,1769261865.3835585,,
6.900096893310547,1769261859.908559,1769261865.483584,,
7.0003821849823,1769261859.7293315,1769261865.5838993,,
7.10008692741394,1769261859.5511415,1769261865.6836338,,
7.200095176696777,1769261859.372409,1769261865.783672,,
7.300095319747925,1769261859.1936913,1769261865.8837023,,
7.400086164474487,1769261859.0149899,1769261865.9837232,,
7.5000903606414795,1769261858.8362646,1769261866.0837574,,
7.600095272064209,1769261858.6575382,1769261866.1837924,,
7.700071096420288,1769261858.4788637,1769261866.2837982,,
7.8000876903533936,1769261858.3001163,1769261866.3838449,,
7.900064468383789,1769261858.1214402,1769261866.4838517,,
8.000067710876465,1769261857.9427166,1769261866.583885,,
8.10007619857788,1769261857.7639837,1769261866.6839235,,
8.20007061958313,1769261857.5852761,1769261866.783948,,
8.300077438354492,1769261857.4065464,1769261866.8839848,,
8.400067806243896,1769261857.227846,1769261866.9840052,,
8.500067710876465,1769261857.0491283,1769261867.0840352,,
8.600068092346191,1769261856.87041,1769261867.1840656,,
8.700066089630127,1769261856.691696,1769261867.2840936,,
8.800066709518433,1769261856.5129771,1769261867.3841243,,
8.900072813034058,1769261856.3342485,1769261867.4841604,,
9.000067234039307,1769261856.155541,1769261867.584185,,
9.100111484527588,1769261855.9767442,1769261867.6842592,,
9.200073719024658,1769261855.798094,1769261867.7842515,,
9.300094366073608,1769261855.6193395,1769261867.8843021,,
9.400073289871216,1769261855.4406595,1769261867.984311,,
9.50008225440979,1769261855.261926,1769261868.08435,,
9.60006833076477,1769261855.083233,1769261868.1843662,,
9.700074434280396,1769261854.9045045,1769261868.2844024,,
