sync_exp_time,offset
5.000198125839233,-19.90062117576599
10.000207424163818,-14.678496360778809
15.000204801559448,-10.578001737594604
20.000610828399658,-7.369454622268677
25.000214099884033,-4.872867822647095
30.00084090232849,-2.939192533493042
35.000189542770386,-1.4519932270050049
40.00017213821411,-0.3192868232727051
45.00033259391785,0.5349228382110596
50.00021195411682,1.16892671585083
55.000219106674194,1.6297080516815186
